sample_id,audio_path,reference,reference_normalized,prediction_raw,prediction_cleaned,prediction_normalized,wer_raw,cer_raw,wer_cleaned,cer_cleaned,wer_normalized,cer_normalized,processing_time,category
37,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\40029\IISc_RESPIN_hi_D1_40029_251001_F_BANK_400385_40108393.wav,मैं कल अपनी पत्नी के साथ एक संयुक्त खाता खुलवाया,मैं कल अपनी पत्नी के साथ एक संयुक्त खाता खुलवाया,<s>म<s>ै<s>ं<s> <s>क<s>ल<s> <s>अ<s>प<s>न<s>ी<s> <s>प<s>त<s>्<s>न<s>ी<s> <s>क<s>े<s> <s>स<s>ा<s>थ<s> <s>ए<s>क<s> <s>स<s>ं<s>य<s>ु<s>क<s>्त<s> <s>ख<s>ा<s>त<s>ा<s> ख<s>ु<s>ल<s>व<s>ा<s>य<s>ा<s> <s>,मैं कल अपनी पत्नी के साथ एक संयुक्त खाता खुलवाया,मैं कल अपनी पत्नी के साथ एक संयुक्त खाता खुलवाया,110.0,302.0833333,0.0,0.0,0.0,0.0,0.04415679,A_all_zero
1268,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41955\IISc_RESPIN_hi_D3_41955_210430_F_AGRI_412599_40916926.wav,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,<s>प<s>ा<s>न<s>ी<s> <s>स<s>भ<s>ी<s> <s>प<s>्<s>र<s>ा<s>ण<s>ि<s>य<s>ो<s>ं<s> <s>औ<s>र<s> <s>व<s>न<s>स<s>्<s>प<s>त<s>ि<s>य<s>ों<s> <s>के<s> <s>ज<s>ी<s>व<s>न<s> <s>क<s>ा<s> <s>आ<s>ध<s>ा<s>र<s> <s>ह<s>ै<s> <s>,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,110.0,301.9607843,0.0,0.0,0.0,0.0,0.061038971,A_all_zero
1804,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42567\IISc_RESPIN_hi_D4_42567_342308_M_BANK_416256_41135527.wav,ऑनलाइन व्यवसाय जातीय उद्यमिता को अत्यधिक अवसर प्रदान करता है,ऑनलाइन व्यवसाय जातीय उद्यमिता को अत्यधिक अवसर प्रदान करता है,<s>ऑ<s>न<s>ल<s>ा<s>इ<s>न<s> <s>व<s>्<s>य<s>व<s>स<s>ा<s>य<s> <s>ज<s>ा<s>त<s>ी<s>य<s> <s>उ<s>द<s>्य<s>म<s>ि<s>त<s>ा<s> <s>क<s>ो<s> <s>अ<s>त<s>्<s>य<s>ध<s>ि<s>क<s> <s>अ<s>व<s>स<s>र<s> <s>प्र<s>द<s>ा<s>न<s> <s>क<s>र<s>त<s>ा<s> <s>ह<s>ै<s> <s>,ऑनलाइन व्यवसाय जातीय उद्यमिता को अत्यधिक अवसर प्रदान करता है,ऑनलाइन व्यवसाय जातीय उद्यमिता को अत्यधिक अवसर प्रदान करता है,110.0,296.6666667,0.0,0.0,0.0,0.0,0.076295137,A_all_zero
1173,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\41339\IISc_RESPIN_hi_D3_41339_210430_F_AGRI_412431_40704760.wav,प्लमेरिया के फूल रात में एक मीठी महक देते हैं,प्लमेरिया के फूल रात में एक मीठी महक देते हैं,<s>प्ल<s>म<s>े<s>र<s>ि<s>य<s>ा<s> <s>क<s>े<s> <s>फ<s>ू<s>ल<s> <s>र<s>ा<s>त<s> <s>म<s>े<s>ं<s> <s>ए<s>क<s> <s>म<s>ी<s>ठ<s>ी<s> <s>म<s>ह<s>क<s> <s>दे<s>त<s>े<s> <s>ह<s>ै<s>ं<s> <s>,प्लमेरिया के फूल रात में एक मीठी महक देते हैं,प्लमेरिया के फूल रात में एक मीठी महक देते हैं,110.0,295.5555556,0.0,0.0,0.0,0.0,0.063206911,A_all_zero
1023,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40956\IISc_RESPIN_hi_D3_40956_210430_M_BANK_412934_40561248.wav,बांड बाजार सहभागियों में नया कर्ज जारी कर सकते हैं,बांड बाजार सहभागियों में नया कर्ज जारी कर सकते हैं,<s>ब<s>ा<s>ं<s>ड<s> ब<s>ा<s>ज<s>ा<s>र<s> स<s>ह<s>भ<s>ा<s>ग<s>ि<s>य<s>ों<s> <s>म<s>ें<s> <s>न<s>य<s>ा<s> <s>क<s>र<s>्<s>ज<s> <s>ज<s>ा<s>र<s>ी<s> <s>क<s>र<s> स<s>क<s>त<s>े<s> ह<s>ै<s>ं<s> <s>,बांड बाजार सहभागियों में नया कर्ज जारी कर सकते हैं,बांड बाजार सहभागियों में नया कर्ज जारी कर सकते हैं,110.0,278.0,0.0,0.0,0.0,0.0,0.044261217,A_all_zero
1017,D:\SPIRE Internship\IISc_RESPIN_test_hi\D3\40953\IISc_RESPIN_hi_D3_40953_210430_F_AGRI_412599_40579086.wav,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,<s>प<s>ा<s>न<s>ी<s> <s>स<s>भ<s>ी<s> <s>प्<s>र<s>ा<s>ण<s>ि<s>य<s>ों<s> <s>औ<s>र<s> <s>व<s>न<s>स<s>्<s>प<s>त<s>ि<s>यों<s> <s>क<s>े<s> ज<s>ी<s>व<s>न<s> क<s>ा<s> आ<s>ध<s>ा<s>र<s> <s>ह<s>ै<s> <s>,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,पानी सभी प्राणियों और वनस्पतियों के जीवन का आधार है,110.0,272.5490196,0.0,0.0,0.0,0.0,0.047227621,A_all_zero
359,D:\SPIRE Internship\IISc_RESPIN_test_hi\D1\42045\IISc_RESPIN_hi_D1_42045_251001_F_BANK_400186_40958445.wav,हमारे गोदाम में खाने की बहुत सी वस्तुएं रखी हैं,हमारे गोदाम में खाने की बहुत सी वस्तुएं रखी हैं,<s>ह<s>म<s>ा<s>र<s>े ग<s>ो<s>द<s>ा<s>म<s> में<s> <s>ख<s>ा<s>न<s>े<s> की<s> ब<s>हु<s>त<s> <s>स<s>ी<s> व<s>स<s>्त<s>ु<s>एं र<s>ख<s>ी<s> है<s>ं<s> <s>,हमारे गोदाम में खाने की बहुत सी वस्तुएं रखी हैं,हमारे गोदाम में खाने की बहुत सी वस्तुएं रखी हैं,110.0,212.7659574,0.0,0.0,0.0,0.0,0.030763149,A_all_zero
2204,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41572\IISc_RESPIN_hi_D5_41572_249001_F_AGRI_418756_40881296.wav,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,<s>म<s>ल<s>े<s>श<s>ि<s>य<s>ा<s> <s>आ<s>द<s>ि<s> <s>द<s>े<s>श<s>ो<s>ं<s> <s>म<s>े<s>ं<s> <s>प<s>ा<s>म<s> <s>ऑ<s>य<s>ल<s> <s>क<s>ा<s> <s>प<s>्<s>र<s>य<s>ो<s>ग<s> <s>भ<s>ी<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,109.0909091,314.0,0.0,0.0,0.0,0.0,0.061311722,A_all_zero
2127,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41463\IISc_RESPIN_hi_D5_41463_249175_M_BANK_420563_40869136.wav,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,<s>क<s>व<s>ि<s>त<s>ा<s> <s>क<s>ो<s> <s>ल<s>क<s>्<s>ष<s>ि<s>त<s> <s>ब<s>ा<s>ज<s>ा<s>र<s> <s>स<s>े<s> <s>अ<s>ध<s>ि<s>क<s> <s>ऋ<s>ण<s> <s>द<s>े<s>न<s>े<s> <s>प<s>र<s> <s>प<s>्<s>र<s>म<s>ो<s>श<s>न<s> <s>म<s>ि<s>ल<s>ा<s> <s>,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,109.0909091,313.2075472,0.0,0.0,0.0,0.0,0.060092688,A_all_zero
1680,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42289\IISc_RESPIN_hi_D4_42289_342308_F_BANK_416395_41061259.wav,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,<s>आ<s>प<s>क<s>ो<s> <s>स<s>ा<s>ध<s>ा<s>र<s>ण<s> <s>औ<s>र<s> <s>च<s>क<s>्<s>र<s>व<s>ृ<s>द<s>्<s>ध<s>ि<s> <s>ब<s>्<s>य<s>ा<s>ज<s> <s>क<s>े<s> <s>ब<s>ी<s>च<s> <s>स<s>ी<s>ख<s>न<s>े<s> <s>क<s>ी<s> <s>ज<s>र<s>ू<s>र<s>त<s> <s>ह<s>ै<s> <s>,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,109.0909091,312.5,0.0,0.0,0.0,0.0,0.087740898,A_all_zero
845,D:\SPIRE Internship\IISc_RESPIN_test_hi\D2\41701\IISc_RESPIN_hi_D2_41701_207241_M_AGRI_406374_40873026.wav,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,<s>फ<s>स<s>ल<s> <s>व<s>ि<s>व<s>ि<s>ध<s>त<s>ा<s> <s>ह<s>म<s>ा<s>र<s>े<s> <s>आ<s>स<s>प<s>ा<s>स<s> <s>क<s>े<s> <s>प<s>र<s>्<s>य<s>ा<s>व<s>र<s>ण<s> <s>क<s>े<s> <s>प<s>न<s>प<s>न<s>े<s> <s>म<s>े<s>ं<s> <s>म<s>द<s>द<s>ग<s>ा<s>र<s> <s>ह<s>ै<s> <s>,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,फसल विविधता हमारे आसपास के पर्यावरण के पनपने में मददगार है,109.0909091,312.0689655,0.0,0.0,0.0,0.0,0.078070402,A_all_zero
1942,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\40326\IISc_RESPIN_hi_D5_40326_249145_F_BANK_420563_40111112.wav,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,<s>क<s>व<s>ि<s>त<s>ा<s> <s>क<s>ो<s> <s>ल<s>क<s>्<s>ष<s>ि<s>त<s> <s>ब<s>ा<s>ज<s>ा<s>र<s> <s>स<s>े<s> <s>अ<s>ध<s>ि<s>क<s> <s>ऋ<s>ण<s> <s>दे<s>न<s>े<s> <s>प<s>र<s> <s>प<s>्<s>र<s>म<s>ो<s>श<s>न<s> <s>म<s>ि<s>ल<s>ा<s> <s>,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,109.0909091,307.5471698,0.0,0.0,0.0,0.0,0.055347681,A_all_zero
2047,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41150\IISc_RESPIN_hi_D5_41150_249175_F_BANK_420509_40570395.wav,वार्षिक वेतन प्रपत्र पर गोविंद की आय में वृद्धि लिखी थी,वार्षिक वेतन प्रपत्र पर गोविंद की आय में वृद्धि लिखी थी,<s>व<s>ा<s>र<s>्<s>ष<s>ि<s>क<s> <s>व<s>े<s>त<s>न<s> <s>प<s>्<s>र<s>प<s>त<s>्<s>र<s> <s>प<s>र<s> <s>ग<s>ो<s>व<s>ि<s>ं<s>द<s> <s>क<s>ी<s> <s>आ<s>य<s> <s>म<s>े<s>ं<s> <s>व<s>ृ<s>द<s>्<s>ध<s>ि<s> <s>लि<s>ख<s>ी<s> <s>थ<s>ी<s> <s>,वार्षिक वेतन प्रपत्र पर गोविंद की आय में वृद्धि लिखी थी,वार्षिक वेतन प्रपत्र पर गोविंद की आय में वृद्धि लिखी थी,109.0909091,307.2727273,0.0,0.0,0.0,0.0,0.064670801,A_all_zero
1800,D:\SPIRE Internship\IISc_RESPIN_test_hi\D4\42566\IISc_RESPIN_hi_D4_42566_342308_M_BANK_416395_41198290.wav,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,<s>आ<s>प<s>क<s>ो<s> <s>स<s>ा<s>ध<s>ा<s>र<s>ण<s> <s>औ<s>र<s> <s>च<s>क<s>्<s>र<s>व<s>ृ<s>द<s>्<s>ध<s>ि<s> <s>ब्<s>य<s>ा<s>ज<s> <s>क<s>े<s> <s>ब<s>ी<s>च<s> <s>स<s>ी<s>ख<s>न<s>े<s> <s>क<s>ी<s> <s>ज<s>र<s>ू<s>र<s>त<s> <s>ह<s>ै<s> <s>,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,आपको साधारण और चक्रवृद्धि ब्याज के बीच सीखने की जरूरत है,109.0909091,307.1428571,0.0,0.0,0.0,0.0,0.05407691,A_all_zero
1997,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\41128\IISc_RESPIN_hi_D5_41128_NA_M_AGRI_418756_40271644.wav,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,<s>म<s>ल<s>े<s>श<s>ि<s>य<s>ा<s> <s>आ<s>द<s>ि<s> <s>द<s>े<s>श<s>ों<s> <s>म<s>ें<s> <s>प<s>ा<s>म<s> <s>ऑ<s>य<s>ल<s> <s>क<s>ा<s> <s>प<s>्<s>र<s>य<s>ो<s>ग<s> <s>भ<s>ी<s> <s>ह<s>ो<s>त<s>ा<s> <s>ह<s>ै<s> <s>,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,मलेशिया आदि देशों में पाम ऑयल का प्रयोग भी होता है,109.0909091,302.0,0.0,0.0,0.0,0.0,0.042626619,A_all_zero
1940,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\40326\IISc_RESPIN_hi_D5_40326_249145_F_BANK_419277_40105487.wav,मुद्रा की कोई भी ऐसी परिभाषा नहीं है जो सर्वमान्य हो,मुद्रा की कोई भी ऐसी परिभाषा नहीं है जो सर्वमान्य हो,<s>म<s>ु<s>द<s>्<s>र<s>ा<s> <s>क<s>ी<s> <s>क<s>ो<s>ई<s> <s>भ<s>ी<s> <s>ऐ<s>स<s>ी<s> <s>प<s>र<s>ि<s>भ<s>ा<s>ष<s>ा<s> <s>न<s>ही<s>ं<s> ह<s>ै<s> <s>ज<s>ो<s> <s>स<s>र<s>्<s>व<s>म<s>ा<s>न<s>्<s>य<s> <s>ह<s>ो<s> <s>,मुद्रा की कोई भी ऐसी परिभाषा नहीं है जो सर्वमान्य हो,मुद्रा की कोई भी ऐसी परिभाषा नहीं है जो सर्वमान्य हो,109.0909091,301.9230769,0.0,0.0,0.0,0.0,0.067961931,A_all_zero
1932,D:\SPIRE Internship\IISc_RESPIN_test_hi\D5\40320\IISc_RESPIN_hi_D5_40320_NA_F_BANK_420563_40141751.wav,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,<s>क<s>व<s>ि<s>त<s>ा<s> <s>क<s>ो<s> <s>ल<s>क<s>्<s>ष<s>ि<s>त<s> <s>ब<s>ा<s>ज<s>ा<s>र<s> <s>स<s>े<s> <s>अ<s>ध<s>ि<s>क<s> <s>ऋ<s>ण<s> दे<s>न<s>े<s> <s>प<s>र<s> <s>प<s>्<s>र<s>म<s>ो<s>श<s>न<s> <s>म<s>ि<s>ल<s>ा<s> <s>,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,कविता को लक्षित बाजार से अधिक ऋण देने पर प्रमोशन मिला,109.0909091,301.8867925,0.0,0.0,0.0,0.0,0.053166628,A_all_zero
